-9,-26,-1009,50,-40,40<\n>
-13,-39,-1016,75,-50,40<\n>
-9,-36,-1019,105,-25,50<\n>
-9,-29,-1019,50,-50,25<\n>
-9,-33,-1026,55,20,-5<\n>
-3,-33,-1023,65,-35,30<\n>
-9,-23,-1019,20,25,30<\n>
-6,-36,-1019,-10,-5,35<\n>
-6,-36,-1019,105,-55,30<\n>
-6,-33,-1023,80,-120,-20<\n>
-6,-29,-1016,35,-40,-35<\n>
-3,-39,-1033,60,0,40<\n>
-3,-39,-1026,55,-65,20<\n>
-3,-43,-1023,25,15,-10<\n>
-6,-33,-1033,-15,-60,5<\n>
-16,-36,-1019,50,-70,-25<\n>
-6,-43,-1029,10,-40,-15<\n>
-13,-33,-1023,25,-20,15<\n>
-6,-33,-1026,0,-15,35<\n>
-6,-36,-1023,40,-35,30<\n>
-6,-43,-1023,65,25,25<\n>
-9,-39,-1026,60,-10,0<\n>
-6,-36,-1026,-25,-20,30<\n>
-6,-46,-1016,85,-40,0<\n>
-3,-49,-1033,70,-20,-20<\n>
-6,-46,-1019,-10,-45,15<\n>
-6,-39,-1023,50,30,100<\n>
-6,-39,-1016,40,-50,-5<\n>
-9,-46,-1016,45,-30,-50<\n>
-6,-43,-1026,20,-55,30<\n>
-6,-43,-1023,80,20,20<\n>
-13,-39,-1029,75,-70,35<\n>
-9,-39,-1023,-40,0,25<\n>
-16,-39,-1013,65,-15,25<\n>
-6,-39,-1023,30,-100,25<\n>
-9,-43,-1013,55,-25,35<\n>
-6,-43,-1026,5,60,-15<\n>
-9,-39,-1019,65,-80,45<\n>
-9,-33,-1016,-35,-15,-30<\n>
-9,-36,-1023,50,-60,80<\n>
-9,-36,-1009,45,-10,40<\n>
-9,-33,-1023,10,-10,55<\n>
-13,-36,-1016,65,-45,10<\n>
-6,-33,-1019,25,-30,10<\n>
-9,-33,-1019,-10,20,-25<\n>
-9,-39,-1006,-5,-90,25<\n>
-6,-29,-1026,75,-65,-10<\n>
-9,-33,-1006,75,-75,20<\n>
-9,-36,-1016,50,10,35<\n>
-6,-29,-1013,-35,-100,20<\n>
-6,-46,-1009,-15,-65,0<\n>
-9,-29,-1019,80,-25,40<\n>
-9,-36,-1006,45,-35,30<\n>
-9,-39,-1013,5,-35,70<\n>
-13,-36,-1013,30,-45,0<\n>
-6,-43,-999,55,-45,10<\n>
-9,-39,-1013,80,-30,-25<\n>
-6,-39,-1006,30,-50,5<\n>
-9,-33,-1009,5,-35,20<\n>
-6,-36,-1009,35,-40,40<\n>
-9,-36,-996,25,15,-10<\n>
-6,-33,-1013,-65,-10,0<\n>
-6,-36,-1003,10,-55,15<\n>
-6,-29,-1009,-5,30,55<\n>
-13,-33,-1019,45,-75,25<\n>
-6,-36,-1003,45,-50,5<\n>
-9,-29,-1019,95,-10,0<\n>
-6,-39,-1009,25,-60,35<\n>
-9,-36,-1003,60,-50,-15<\n>
-3,-39,-1016,50,-35,85<\n>
-16,-39,-996,85,-20,-10<\n>
-6,-26,-1016,15,-50,-50<\n>
-6,-36,-1006,75,-40,35<\n>
-6,-33,-1003,-15,-25,-25<\n>
0,-46,-1016,-15,-20,25<\n>
-3,-43,-1009,30,-45,-15<\n>
-3,-39,-1019,40,30,5<\n>
-6,-39,-1003,20,-35,-20<\n>
-3,-43,-1013,15,20,-35<\n>
0,-33,-1023,30,-15,50<\n>
0,-36,-1003,130,-45,50<\n>
-6,-39,-1013,55,-30,-5<\n>
0,-39,-1013,-15,-20,-35<\n>
-3,-39,-1013,40,-25,35<\n>
3,-46,-1016,35,-30,5<\n>
-6,-36,-1003,35,-80,-15<\n>
0,-36,-1013,-10,-30,-20<\n>
3,-46,-1013,50,-5,50<\n>
3,-43,-1013,0,25,25<\n>
3,-33,-1023,0,-45,25<\n>
3,-43,-1013,-15,15,20<\n>
3,-39,-1019,-20,55,50<\n>
3,-39,-1023,-15,25,-15<\n>
3,-39,-1013,65,-60,-10<\n>
3,-33,-1023,90,-15,20<\n>
9,-36,-1019,-5,40,15<\n>
0,-43,-1026,40,-55,-45<\n>
-3,-43,-1019,50,-60,85<\n>
3,-39,-1016,30,45,5<\n>
3,-39,-1023,0,-70,10<\n>
3,-39,-1016,45,30,-10<\n>
3,-36,-1019,25,5,20<\n>
3,-39,-1016,-5,-20,-30<\n>
9,-39,-1019,-20,35,45<\n>
0,-46,-1019,60,-5,40<\n>
13,-33,-1013,25,30,-15<\n>
0,-39,-1019,25,-70,35<\n>
3,-36,-1019,-35,5,5<\n>
6,-39,-1019,10,15,-20<\n>
6,-43,-1029,40,-20,40<\n>
6,-46,-1016,5,-10,5<\n>
13,-33,-1019,65,-10,15<\n>
6,-39,-1026,30,-5,15<\n>
6,-39,-1013,-15,-60,50<\n>
16,-36,-1033,95,-30,65<\n>
3,-43,-1019,0,-25,-10<\n>
9,-29,-1023,10,-65,-65<\n>
6,-36,-1026,-15,-70,40<\n>
9,-46,-1009,30,-85,60<\n>
6,-29,-1026,25,5,30<\n>
6,-39,-1019,5,-10,-5<\n>
6,-43,-1013,45,-100,-20<\n>
6,-36,-1019,50,-25,5<\n>
3,-39,-1026,-25,-60,0<\n>
6,-43,-1013,20,-90,0<\n>
13,-39,-1026,35,-10,-10<\n>
9,-39,-1016,55,-60,30<\n>
6,-36,-1026,45,-60,55<\n>
9,-43,-1026,75,-25,45<\n>
9,-46,-1016,10,-40,-30<\n>
6,-36,-1023,5,0,-55<\n>
9,-39,-1016,25,-75,-10<\n>
3,-39,-1019,-20,5,20<\n>
3,-43,-1016,5,-30,-5<\n>
3,-36,-1016,50,15,20<\n>
-3,-39,-1023,20,25,0<\n>
3,-36,-1029,0,-50,30<\n>
-9,-39,-1006,-15,-50,5<\n>
3,-39,-1013,25,-25,15<\n>
-3,-36,-1019,65,-60,20<\n>
-3,-33,-1013,45,-10,-45<\n>
-3,-49,-1009,-50,-20,65<\n>
3,-33,-1009,35,-90,30<\n>
-3,-36,-1019,-25,-45,-20<\n>
0,-39,-1009,35,-10,30<\n>
-6,-39,-1019,-10,-30,-10<\n>
-3,-33,-1013,0,-45,10<\n>
-6,-39,-1006,15,-50,0<\n>
-6,-29,-999,15,-30,-45<\n>
-6,-43,-996,-20,-65,-45<\n>
-16,-36,-1006,20,5,-5<\n>
-3,-36,-1009,-5,-60,25<\n>
-13,-36,-999,60,-70,10<\n>
-3,-33,-1009,15,10,5<\n>
-13,-36,-1009,-10,-35,45<\n>
-9,-39,-993,-5,-40,-15<\n>
-3,-33,-1009,75,-40,55<\n>
-9,-33,-993,30,0,-15<\n>
-6,-33,-1006,20,-60,-15<\n>
-9,-26,-1006,-10,10,-20<\n>
-9,-36,-1003,10,-65,15<\n>
-6,-29,-1003,-5,-5,-35<\n>
-9,-29,-1003,5,-70,35<\n>
-6,-29,-999,-10,-60,15<\n>
-6,-19,-996,0,-15,85<\n>
-16,-43,-999,20,-35,0<\n>
-9,-26,-996,65,-35,55<\n>
-9,-26,-999,0,-50,-20<\n>
-9,-29,-996,35,-5,70<\n>
-6,-23,-996,25,20,35<\n>
-9,-33,-999,80,-80,55<\n>
-9,-26,-993,-5,-65,-5<\n>
-6,-36,-993,35,15,-5<\n>
-13,-19,-999,25,-60,15<\n>
-6,-36,-993,-15,-100,30<\n>
-6,-23,-1009,30,5,5<\n>
-3,-29,-1013,25,-65,25<\n>
-3,-29,-1009,-25,-45,40<\n>
-9,-19,-1006,40,-60,10<\n>
-3,-26,-996,80,-40,30<\n>
0,-26,-1006,45,10,-50<\n>
-6,-26,-1006,35,5,5<\n>
3,-36,-1003,25,-30,30<\n>
-6,-29,-1019,75,-75,20<\n>
-6,-23,-993,80,-35,-25<\n>
-13,-26,-1009,5,-20,55<\n>
-9,-33,-1006,-20,5,15<\n>
0,-36,-1009,70,-55,35<\n>
-3,-33,-1019,-25,-55,-25<\n>
0,-36,-999,70,0,-5<\n>
0,-36,-1009,65,25,5<\n>
-3,-29,-1016,45,-50,-15<\n>
-3,-39,-1003,80,-20,20<\n>
0,-33,-1019,55,-40,5<\n>
0,-33,-1016,35,-25,10<\n>
0,-33,-1013,50,-70,5<\n>
3,-33,-1023,45,-25,-15<\n>
3,-36,-1016,-10,-20,0<\n>
-3,-33,-1019,20,-30,-20<\n>
6,-29,-1026,85,0,20<\n>
0,-29,-1016,30,-30,5<\n>
9,-33,-1019,30,-65,0<\n>
6,-33,-1016,55,-35,-15<\n>
3,-33,-1016,5,-10,-35<\n>
3,-39,-1016,40,-55,-35<\n>
9,-33,-1019,70,-60,5<\n>
-3,-36,-1029,75,-60,55<\n>
9,-33,-1019,110,-45,55<\n>
-3,-36,-1026,55,-40,-10<\n>
13,-39,-1023,45,5,45<\n>
3,-36,-1033,-5,-30,15<\n>
9,-43,-1026,75,-90,15<\n>
13,-43,-1016,75,-75,30<\n>
6,-39,-1026,25,-50,-40<\n>
13,-33,-1026,-5,0,55<\n>
13,-36,-1029,75,-55,15<\n>
13,-43,-1026,85,-30,35<\n>
13,-39,-1023,45,-80,-15<\n>
6,-36,-1026,70,-65,55<\n>
9,-46,-1019,135,-70,15<\n>
16,-33,-1029,85,5,45<\n>
6,-43,-1039,35,35,25<\n>
9,-39,-1023,45,-5,35<\n>
19,-36,-1033,75,-50,0<\n>
6,-43,-1026,5,-40,-40<\n>
19,-43,-1029,65,-20,45<\n>
13,-46,-1029,45,-35,0<\n>
13,-43,-1033,25,40,20<\n>
16,-36,-1029,20,-45,0<\n>
16,-43,-1029,70,-60,40<\n>
9,-36,-1023,75,-110,-5<\n>
13,-43,-1039,65,-45,-15<\n>
9,-49,-1033,-15,-25,20<\n>
16,-43,-1039,30,-30,-10<\n>
13,-53,-1033,15,-35,10<\n>
19,-36,-1029,85,-65,5<\n>
9,-43,-1036,35,-85,-10<\n>
16,-43,-1036,30,-80,70<\n>
13,-39,-1039,50,10,5<\n>
3,-49,-1029,65,10,15<\n>
19,-46,-1019,15,-50,30<\n>
19,-39,-1039,80,-20,30<\n>
16,-43,-1029,15,-60,60<\n>
16,-43,-1026,-55,-30,25<\n>
13,-46,-1033,-15,-10,-10<\n>
16,-43,-1023,-15,-20,35<\n>
9,-43,-1036,10,-40,0<\n>
0,-46,-1019,10,-25,15<\n>
16,-36,-1013,5,-20,10<\n>
9,-43,-1033,0,-35,35<\n>
16,-56,-1009,105,-40,10<\n>
6,-46,-1033,-50,-60,30<\n>
9,-49,-1026,60,-5,-35<\n>
9,-39,-1026,5,-45,40<\n>
13,-43,-1023,-5,-5,-45<\n>
9,-43,-1009,20,-50,0<\n>
9,-33,-1019,25,-45,55<\n>
9,-46,-1019,45,-65,-5<\n>
6,-39,-1019,90,-30,30<\n>
6,-39,-1016,45,-75,20<\n>
3,-53,-1016,75,-20,45<\n>
6,-33,-1013,20,-50,10<\n>
6,-46,-1019,55,-85,45<\n>
3,-39,-1009,80,-5,-25<\n>
6,-43,-1016,15,-55,5<\n>
13,-43,-1009,-40,10,-15<\n>
6,-43,-1006,30,35,80<\n>
0,-43,-1016,25,-65,-15<\n>
0,-49,-1009,20,-40,5<\n>
3,-39,-1016,25,-70,10<\n>
0,-46,-1006,-20,-5,25<\n>
3,-46,-1006,10,-60,35<\n>
-3,-39,-1016,0,-85,35<\n>
6,-43,-1006,10,-10,-5<\n>
-3,-43,-1013,20,-80,5<\n>
3,-43,-1003,15,-10,0<\n>
0,-29,-1006,10,-10,5<\n>
0,-49,-1003,-20,-60,30<\n>
0,-39,-1006,0,-85,-20<\n>
-3,-33,-1006,-50,-25,5<\n>
3,-36,-999,-25,-15,-30<\n>
0,-46,-1006,10,-30,-30<\n>
-3,-43,-1006,-5,-60,30<\n>
0,-33,-996,-10,-25,-40<\n>
-3,-43,-986,-20,-15,25<\n>
-6,-29,-999,40,-60,5<\n>
-3,-39,-999,45,-50,-15<\n>
-6,-36,-999,45,-80,-10<\n>
0,-39,-996,45,-75,-10<\n>
-9,-36,-989,-10,-35,50<\n>
-6,-36,-993,-20,-45,0<\n>
-6,-23,-1006,40,-50,45<\n>
-13,-43,-996,-15,-45,35<\n>
0,-33,-993,65,20,0<\n>
-6,-39,-999,-10,-5,10<\n>
-9,-33,-993,10,-35,30<\n>
-6,-29,-999,40,-30,55<\n>
-9,-36,-996,45,-40,40<\n>
-19,-33,-1003,25,-60,15<\n>
-9,-29,-1003,-20,-15,60<\n>
-6,-33,-996,-20,-20,45<\n>
-6,-36,-999,5,-70,-30<\n>
-6,-29,-1003,0,-35,-10<\n>
-3,-33,-999,-5,-95,10<\n>
-16,-26,-999,20,-20,45<\n>
-13,-33,-996,-35,-20,-45<\n>
-9,-29,-996,-10,-15,-10<\n>
-13,-36,-1006,-20,-75,15<\n>
-9,-29,-996,-5,-55,5<\n>
-9,-26,-999,20,-80,40<\n>
-6,-26,-999,55,-35,10<\n>
-13,-29,-989,50,-55,0<\n>
-9,-33,-1003,20,-50,40<\n>
-16,-33,-993,60,35,-5<\n>
-3,-33,-996,10,-50,0<\n>
-16,-26,-1009,5,-80,80<\n>
-9,-33,-986,10,-15,-5<\n>
-9,-26,-1003,-15,-95,25<\n>
-13,-23,-999,35,-15,5<\n>
-6,-29,-989,70,-10,5<\n>
-16,-33,-1003,105,-40,5<\n>
-9,-19,-986,0,-85,-25<\n>
-16,-26,-1006,0,-50,25<\n>
-9,-33,-996,55,10,-5<\n>
-6,-23,-999,55,-95,-5<\n>
-9,-29,-1013,15,-30,75<\n>
-16,-26,-996,30,-60,35<\n>
-9,-19,-999,-15,-5,5<\n>
-23,-26,-1009,45,-10,15<\n>
-9,-26,-996,60,-70,-65<\n>
-9,-23,-1006,60,-65,0<\n>
-13,-33,-999,0,-95,85<\n>
-13,-29,-1006,-5,-20,-25<\n>
-6,-29,-1006,35,-70,15<\n>
-16,-29,-996,20,-55,50<\n>
-16,-26,-1023,30,-65,70<\n>
-16,-26,-999,45,-85,0<\n>
-16,-29,-1003,60,0,-20<\n>
-9,-26,-1009,5,-15,-5<\n>
-16,-33,-1009,50,-65,-15<\n>
-9,-33,-1016,70,-55,-20<\n>
-16,-36,-1009,100,-40,5<\n>
-13,-23,-1009,30,-65,-50<\n>
-6,-29,-1016,10,-40,65<\n>
-13,-29,-1016,20,-60,25<\n>
-16,-23,-1019,105,-5,45<\n>
-9,-39,-1006,-5,-70,-5<\n>
-6,-33,-1023,40,-5,-25<\n>
-16,-33,-1016,40,-70,65<\n>
-6,-26,-1013,-15,-20,45<\n>
-16,-39,-1013,60,-60,-20<\n>
-9,-29,-1009,45,-70,10<\n>
-3,-36,-1029,-20,-10,35<\n>
-9,-36,-1019,25,-30,25<\n>
-3,-29,-1019,5,-20,35<\n>
-9,-33,-1026,30,-5,50<\n>
-6,-39,-1013,50,15,-5<\n>
0,-29,-1033,10,-55,5<\n>
-3,-36,-1026,60,-85,-20<\n>
-3,-26,-1019,90,-105,10<\n>
-13,-29,-1029,-30,-40,20<\n>
-3,-33,-1023,10,-55,-25<\n>
-9,-26,-1029,55,-10,60<\n>
-9,-29,-1026,30,15,-15<\n>
-3,-29,-1029,25,-25,45<\n>
-9,-33,-1036,75,-10,10<\n>
-3,-39,-1023,70,-75,20<\n>
-9,-29,-1036,85,-35,55<\n>
-3,-33,-1039,25,-20,0<\n>
-3,-36,-1033,15,-55,40<\n>
-6,-36,-1033,55,5,70<\n>
-6,-43,-1023,25,-15,25<\n>
0,-39,-1033,0,-100,20<\n>
0,-46,-1026,55,25,40<\n>
0,-39,-1026,-20,-65,-10<\n>
-3,-43,-1036,85,-80,10<\n>
3,-43,-1026,35,-55,35<\n>
6,-43,-1046,0,-5,40<\n>
-3,-39,-1039,85,-25,-50<\n>
6,-43,-1029,70,-45,95<\n>
-3,-33,-1049,20,-30,20<\n>
0,-53,-1039,95,-5,0<\n>
-3,-39,-1043,25,-75,25<\n>
0,-43,-1036,30,-65,-10<\n>
-3,-53,-1036,25,-35,-10<\n>
3,-36,-1049,45,-40,0<\n>
0,-43,-1043,10,-25,20<\n>
0,-43,-1026,25,-20,5<\n>
-3,-39,-1046,-5,5,70<\n>
3,-43,-1043,85,-100,25<\n>
3,-49,-1039,90,-5,25<\n>
3,-46,-1043,115,-40,45<\n>
16,-49,-1033,45,-15,25<\n>
-3,-46,-1046,35,60,45<\n>
6,-49,-1026,5,-20,45<\n>
-3,-43,-1039,-30,15,65<\n>
9,-49,-1033,45,25,25<\n>
6,-43,-1033,35,20,65<\n>
9,-46,-1026,10,-40,15<\n>
3,-43,-1033,70,-5,5<\n>
9,-46,-1029,40,25,50<\n>
0,-46,-1043,60,-75,-20<\n>
6,-49,-1039,15,-60,50<\n>
6,-43,-1036,35,25,50<\n>
9,-49,-1026,-30,-60,25<\n>
6,-46,-1029,10,10,45<\n>
3,-49,-1033,20,-5,70<\n>
9,-43,-1023,15,-60,-10<\n>
9,-43,-1039,-5,-40,20<\n>
9,-46,-1029,20,-60,0<\n>
6,-39,-1026,65,15,55<\n>
13,-46,-1026,70,10,0<\n>
9,-49,-1023,45,15,10<\n>
16,-39,-1023,50,-30,-20<\n>
6,-49,-1023,-30,-25,10<\n>
19,-43,-1023,15,10,0<\n>
3,-46,-1026,40,-40,-40<\n>
16,-46,-1016,35,-5,20<\n>
3,-46,-1016,80,20,35<\n>
6,-43,-1023,-55,-10,40<\n>
6,-46,-1013,-10,-15,45<\n>
6,-43,-1019,0,20,30<\n>
6,-46,-1016,65,-30,30<\n>
13,-49,-1006,-30,-50,-10<\n>
3,-46,-1023,0,-35,-20<\n>
6,-43,-1009,55,-10,5<\n>
3,-46,-1019,45,-10,50<\n>
13,-39,-1016,-15,35,25<\n>
3,-53,-1016,-25,-5,45<\n>
13,-49,-1013,75,-55,-15<\n>
13,-43,-1013,5,15,30<\n>
3,-46,-1013,-15,-95,0<\n>
9,-46,-1006,65,-10,35<\n>
0,-43,-1003,60,-45,65<\n>
9,-39,-1016,-10,-5,10<\n>
6,-53,-999,30,0,50<\n>
3,-43,-989,55,30,25<\n>
9,-43,-1003,20,-75,80<\n>
3,-49,-1003,-30,-25,-10<\n>
0,-39,-999,-20,-20,30<\n>
3,-39,-993,-40,-45,35<\n>
-3,-39,-993,110,-60,0<\n>
0,-36,-1006,-15,-40,-25<\n>
3,-43,-996,-15,-95,0<\n>
-6,-39,-996,-45,-15,0<\n>
3,-36,-989,-30,25,35<\n>
-3,-33,-1003,60,30,-15<\n>
-9,-33,-986,10,-65,-40<\n>
0,-39,-996,15,-10,-5<\n>
0,-39,-1003,-5,-55,-50<\n>
0,-33,-993,-20,-25,0<\n>
-3,-33,-1003,45,-30,10<\n>
-3,-36,-989,70,-20,65<\n>
-9,-36,-986,20,35,-35<\n>
3,-39,-996,-5,-25,15<\n>
-13,-29,-983,-20,-90,60<\n>
-3,-36,-993,-20,-5,-15<\n>
-3,-33,-999,125,-15,15<\n>
-3,-33,-983,50,-35,-5<\n>
-9,-26,-986,35,-35,20<\n>
-6,-36,-983,25,-95,-15<\n>
-6,-36,-983,0,10,10<\n>
-3,-29,-993,10,-45,-10<\n>
-9,-33,-976,30,-60,35<\n>
0,-29,-993,5,-75,-25<\n>
-13,-29,-996,-35,-80,15<\n>
-3,-36,-996,15,-40,30<\n>
-13,-26,-986,-25,-20,10<\n>
-6,-33,-973,10,-100,-40<\n>
-9,-26,-986,65,-25,25<\n>
-16,-26,-986,-15,10,-50<\n>
-16,-23,-983,-30,-35,20<\n>
-16,-29,-993,5,-25,-5<\n>
-13,-29,-976,0,40,20<\n>
-9,-23,-986,15,-35,35<\n>
-13,-29,-986,-15,-5,-45<\n>
-16,-29,-983,-25,-55,-5<\n>
-13,-29,-989,-5,-35,30<\n>
-6,-26,-976,35,-45,25<\n>
-9,-23,-986,70,-75,25<\n>
-6,-26,-983,75,-50,-25<\n>
-13,-26,-979,55,-40,-5<\n>
-6,-26,-999,-75,-65,25<\n>
-9,-23,-989,30,-10,20<\n>
-9,-26,-993,40,-85,50<\n>
-16,-33,-999,15,5,60<\n>
-9,-29,-986,50,-5,-45<\n>
-23,-29,-1003,85,-75,25<\n>
-9,-29,-1003,25,-50,-15<\n>
-19,-29,-996,-20,-85,-50<\n>
-13,-26,-996,35,-60,20<\n>
-13,-36,-993,-20,-75,15<\n>
-19,-29,-1009,30,-90,0<\n>
-19,-33,-999,75,20,-55<\n>
-19,-23,-1003,85,-15,-70<\n>
-19,-26,-1006,-20,-40,30<\n>
-6,-33,-1003,75,-90,15<\n>
-16,-23,-1016,50,55,-5<\n>
-9,-33,-1003,5,60,25<\n>
-6,-23,-1009,105,-30,10<\n>
-13,-26,-1016,10,-5,5<\n>
-6,-36,-1003,120,20,25<\n>
-19,-19,-1023,50,-55,-45<\n>
-9,-33,-1009,15,-40,50<\n>
-13,-23,-1019,80,-55,10<\n>
-9,-33,-1013,50,-30,20<\n>
-16,-39,-1006,10,35,55<\n>
-19,-23,-1023,45,0,75<\n>
-9,-29,-1006,35,-30,90<\n>
-9,-29,-1016,55,0,-60<\n>
-3,-39,-1023,70,-60,30<\n>
-6,-36,-1016,65,-70,-20<\n>
-3,-23,-1029,40,5,10<\n>
-6,-43,-1013,50,-60,20<\n>
-9,-29,-1023,-25,20,-50<\n>
-3,-36,-1029,60,-10,35<\n>
3,-39,-1023,40,-10,-20<\n>
0,-26,-1033,25,-10,35<\n>
0,-43,-1026,70,-30,10<\n>
3,-36,-1029,40,-20,35<\n>
-3,-39,-1039,100,-35,0<\n>
0,-39,-1029,20,-15,45<\n>
-3,-33,-1026,75,-25,-15<\n>
9,-33,-1036,85,-5,30<\n>
-3,-43,-1029,30,-60,-40<\n>
6,-33,-1036,20,0,70<\n>
-3,-39,-1029,60,-20,30<\n>
3,-23,-1039,30,50,0<\n>
3,-36,-1039,20,0,20<\n>
6,-39,-1036,15,15,-5<\n>
6,-33,-1029,5,0,55<\n>
16,-39,-1033,85,5,25<\n>
13,-39,-1039,60,10,-35<\n>
9,-36,-1043,10,15,5<\n>
16,-33,-1039,-10,-30,-15<\n>
9,-39,-1049,100,-10,-5<\n>
16,-39,-1036,20,10,30<\n>
9,-36,-1036,65,-50,25<\n>
16,-39,-1033,0,10,20<\n>
9,-33,-1043,80,-70,-50<\n>
13,-53,-1039,70,15,-5<\n>
6,-39,-1036,50,25,-5<\n>
19,-33,-1053,10,35,30<\n>
3,-43,-1039,20,-15,20<\n>
19,-29,-1036,45,-25,50<\n>
13,-53,-1046,-30,-25,-55<\n>
23,-36,-1043,70,-20,50<\n>
16,-33,-1033,65,-10,30<\n>
19,-43,-1039,35,50,-10<\n>
13,-36,-1049,50,-15,35<\n>
19,-53,-1049,25,5,25<\n>
23,-46,-1036,20,0,-10<\n>
23,-39,-1039,10,-25,55<\n>
16,-43,-1043,-15,0,15<\n>
23,-39,-1043,65,20,0<\n>
23,-46,-1043,55,5,15<\n>
19,-46,-1036,70,0,0<\n>
29,-39,-1029,45,-30,-30<\n>
23,-53,-1059,50,45,35<\n>
23,-46,-1036,85,-60,30<\n>
16,-43,-1033,-5,35,45<\n>
23,-49,-1036,65,-50,5<\n>
23,-43,-1029,10,-5,10<\n>
23,-53,-1049,5,-25,85<\n>
26,-46,-1019,35,-85,25<\n>
19,-39,-1043,50,5,5<\n>
26,-46,-1036,120,0,5<\n>
33,-46,-1026,45,-10,45<\n>
26,-53,-1033,15,-25,35<\n>
13,-33,-1039,45,-5,45<\n>
26,-59,-1056,0,-95,-15<\n>
-3,-49,-1043,35,-35,-35<\n>
29,-36,-1016,50,-15,0<\n>
16,-39,-1026,-15,-35,40<\n>
19,-63,-1026,5,-15,80<\n>
13,-49,-1026,50,-30,5<\n>
26,-46,-1026,40,-85,5<\n>
9,-49,-1016,-25,-10,-40<\n>
16,-49,-1029,35,-60,50<\n>
16,-49,-1023,70,-10,10<\n>
19,-43,-1013,-5,-25,-35<\n>
13,-49,-1063,85,-35,-20<\n>
19,-49,-1033,5,-10,35<\n>
16,-46,-1016,5,-5,-5<\n>
29,-49,-1006,-40,-10,-15<\n>
13,-43,-1013,-30,-25,-50<\n>
26,-46,-1016,-5,-5,20<\n>
16,-36,-1009,0,-30,40<\n>
16,-39,-1023,-25,5,5<\n>
13,-46,-1009,60,-55,55<\n>
13,-36,-1003,-10,-70,5<\n>
16,-39,-1009,50,-80,45<\n>
9,-39,-993,25,-35,5<\n>
9,-39,-1003,-10,15,35<\n>
9,-46,-1006,15,-25,-60<\n>
9,-43,-989,-10,-20,25<\n>
6,-26,-1016,-40,-5,30<\n>
26,-43,-1003,45,-50,50<\n>
13,-19,-1006,-30,-65,-50<\n>
9,-53,-1006,20,40,5<\n>
19,-33,-999,35,0,30<\n>
3,-39,-1006,-10,-85,15<\n>
19,-36,-993,5,-70,25<\n>
6,-36,-1003,-15,5,-30<\n>
9,-43,-993,0,-55,-5<\n>
9,-39,-996,55,-65,10<\n>
6,-33,-999,-5,-65,40<\n>
0,-36,-989,-20,-100,30<\n>
13,-43,-963,5,-45,-20<\n>
9,-26,-993,10,-30,-25<\n>
13,-33,-993,35,-60,-65<\n>
0,-49,-1003,-45,25,-30<\n>
6,-39,-986,0,-55,5<\n>
6,-33,-986,15,5,50<\n>
6,-39,-996,-10,-65,5<\n>
13,-33,-979,-15,-50,5<\n>
9,-36,-999,25,-50,10<\n>
3,-33,-996,55,-115,20<\n>
6,-43,-989,-35,-50,50<\n>
9,-29,-993,15,-50,0<\n>
3,-26,-989,-20,40,55<\n>
6,-36,-986,55,-10,5<\n>
-3,-39,-969,55,-60,-25<\n>
3,-39,-976,40,-90,40<\n>
3,-39,-996,45,55,15<\n>
3,-39,-993,-10,-40,10<\n>
0,-39,-989,-35,-70,15<\n>
9,-33,-999,20,-50,-75<\n>
6,-36,-996,55,-15,-10<\n>
6,-33,-999,0,-40,-5<\n>
3,-26,-999,5,-45,-60<\n>
6,-39,-989,20,-95,-55<\n>
13,-39,-996,-15,-50,-35<\n>
16,-29,-996,-10,-45,40<\n>
6,-36,-999,60,-5,-30<\n>
9,-33,-999,40,-30,-40<\n>
6,-29,-996,20,-35,0<\n>
3,-36,-999,70,-50,10<\n>
9,-26,-999,45,-75,-10<\n>
9,-36,-1003,20,-30,0<\n>
3,-36,-1009,30,-40,15<\n>
13,-29,-999,-25,-50,-15<\n>
3,-36,-1016,25,-25,50<\n>
9,-33,-1009,45,-20,-10<\n>
6,-29,-1013,15,-60,10<\n>
9,-36,-1013,5,-105,-15<\n>
9,-23,-1016,20,-30,40<\n>
13,-36,-1023,-5,-70,25<\n>
3,-49,-1016,25,-30,10<\n>
6,-19,-1019,-30,0,-35<\n>
0,-43,-1016,35,-45,70<\n>
13,-29,-1006,5,-25,30<\n>
9,-29,-1023,-15,-70,10<\n>
6,-33,-1023,-15,-20,0<\n>
9,-33,-1016,10,-60,-15<\n>
3,-26,-1026,-45,-30,20<\n>
6,-43,-1013,5,-35,-15<\n>
16,-26,-1026,5,0,-15<\n>
6,-29,-1026,15,-5,15<\n>
9,-39,-1016,75,-20,45<\n>
16,-26,-1029,20,-75,10<\n>
16,-36,-1026,10,-80,30<\n>
13,-26,-1023,30,10,-10<\n>
13,-29,-1029,50,-50,15<\n>
13,-36,-1016,15,-35,-5<\n>
3,-33,-1033,0,-20,30<\n>
16,-36,-1019,30,-75,5<\n>
3,-23,-1029,40,-55,5<\n>
16,-33,-1019,60,-50,85<\n>
3,-36,-1029,10,-15,5<\n>
9,-36,-1033,-25,-85,50<\n>
13,-29,-1016,-5,-65,-25<\n>
13,-36,-1019,50,-40,20<\n>
6,-36,-1029,-20,-15,25<\n>
9,-29,-1023,55,-65,20<\n>
6,-33,-1033,-15,-85,10<\n>
9,-33,-1026,-15,-130,45<\n>
3,-29,-1029,-35,-75,-10<\n>
9,-29,-1029,15,-125,5<\n>
6,-29,-1026,25,-90,-15<\n>
